"132-8 ",107157653,"7DSX-084-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Matched Clad, .40/.30,  84 Fibers ",,"$0.89 "
"132-8 ",107157711,"7DSX-096-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Matched Clad, .40/.30,  96 Fibers ",,"$0.97 "
"132-8 ",107156721,"7DSX-004-BXC ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Matched Clad, .35/.25,  4 Fibers ",,"$0.22 "
"132-8 ",107156739,"7DSX-006-BXC ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Matched Clad, .35/.25,  6 Fibers ",,"$0.24 "
"132-8 ",107156747,"7DSX-008-BXC ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Matched Clad, .35/.25, 8 Fibers ",,"$0.26 "
"132-8 ",107156762,"7DSX-012-BXC ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Matched Clad, .35/.25,  12 Fibers ",,"$0.29 "
"132-8 ",107156796,"7DSX-018-BXC ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Matched Clad, .35/.25,  18 Fibers ",,"$0.34 "
"132-8 ",107156820,"7DSX-024-BXC ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Matched Clad, .35/.25,  ","24 Fibers ","$0.39 "
"132-8 ",107156853,"7DSX-030-BXC ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Matched Clad, .35/.25,  ","30 Fibers ","$0.44 "
"132-8 ",107156887,"7DSX-036-BXC ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Matched Clad, .35/.25,  ","36 Fibers ","$0.49 "
"132-8 ",107156945,"7DSX-048-BXC ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Matched Clad, .35/.25,  ","48 Fibers ","$0.55 "
"132-8 ",107157000,"7DSX-060-BXC ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Matched Clad, .35/.25,  ","60 Fibers ","$0.66 "
"132-8 ",107157067,"7DSX-072-BXC ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Matched Clad, .35/.25,  ","72 Fibers ","$0.78 "
"132-8 ",107157182,"7DSX-084-BXC ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Matched Clad, .35/.25,  ","84 Fibers ","$0.90 "
"132-8 ",107157240,"7DSX-096-BXC ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Matched Clad, .35/.25,  ","96 Fibers ","$0.97 "
"132-8 ",105940621,"4DSX-004-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Depressed Clad, .40/.30,  ","4 Fibers ","$0.22 "
"132-8 ",105940639,"4DSX-006-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Depressed Clad, .40/.30,  ","6 Fibers ","$0.23 "
"132-8 ",105940647,"4DSX-008-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Depressed Clad, .40/.30,  ","8 Fibers ","$0.25 "
"132-8 ",105940662,"4DSX-012-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Depressed Clad, .40/.30,  ","12 Fibers ","$0.28 "
"132-8 ",105940696,"4DSX-018-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Depressed Clad, .40/.30,  ","18 Fibers ","$0.33 "
"132-8 ",105940720,"4DSX-024-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Depressed Clad, .40/.30,  ","24 Fibers ","$0.38 "
"132-8 ",105940753,"4DSX-030-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Depressed Clad, .40/.30,  ","30 Fibers ","$0.43 "
"132-8 ",105940787,"4DSX-036-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Depressed Clad, .40/.30,  ","36 Fibers ","$0.48 "
"132-8 ",105940845,"4DSX-048-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Depressed Clad, .40/.30,  ","48 Fibers ","$0.54 "
"132-8 ",105940902,"4DSX-060-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Depressed Clad, .40/.30,  ","60 Fibers ","$0.65 "
"132-8 ",105940969,"4DSX-072-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Depressed Clad, .40/.30,  ","72 Fibers ","$0.77 "
"132-8 ",105941025,"4DSX-084-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Depressed Clad, .40/.30,  ","84 Fibers ","$0.89 "
"132-8 ",105941082,"4DSX-096-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Depressed Clad, .40/.30,   ","96 Fibers ","$0.97 "
"132-8 ",105940159,"4DSX-004-BXC ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Depressed Clad, .35/.25,  ","4 Fibers ","$0.22 "
"132-8 ",105940167,"4DSX-006-BXC ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Depressed Clad, .35/.25,  ","6 Fibers ","$0.24 "
"132-8 ",105940175,"4DSX-008-BXC ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Depressed Clad, .35/.25,  ","8 Fibers ","$0.26 "
"132-8 ",108397126,"ADSX-006-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, AllWave, .40/.30,  6 Fibers ",,"$0.23 "
"132-8 ",108397159,"ADSX-012-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, AllWave, .40/.30,  12 Fibers ",,"$0.28 "
"132-8 ",108397167,"ADSX-018-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, AllWave, .40/.30,  18 Fibers ",,"$0.33 "
"132-8 ",108397175,"ADSX-024-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, AllWave, .40/.30,  24 Fibers ",,"$0.38 "
"132-8 ",108397183,"ADSX-036-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, AllWave, .40/.30,  36 Fibers ",,"$0.48 "
"132-8 ",108397191,"ADSX-048-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, AllWave, .40/.30,    48 Fibers ",,"$0.54 "
"132-8 ",108397233,"ADSX-060-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, AllWave, .40/.30,  60 Fibers ",,"$0.65 "
"132-8 ",108397258,"ADSX-072-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, AllWave, .40/.30,  72 Fibers ",,"$0.77 "
"132-8 ",108397274,"ADSX-096-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, AllWave, .40/.30,  96 Fibers ",,"$0.97 "
"132-8 ",108614983,"ADSX-006-BXC ","OSP Cable Lightpack Core, LXE-Metallic Sheath, AllWave, .35/.25,  6 Fibers ",,"$0.24 "
"132-8 ",108614991,"ADSX-012-BXC ","OSP Cable Lightpack Core, LXE-Metallic Sheath, AllWave, .35/.25,  12 Fibers ",,"$0.29 "
"132-8 ",108615006,"ADSX-018-BXC ","OSP Cable Lightpack Core, LXE-Metallic Sheath, AllWave, .35/.25,  18 Fibers ",,"$0.34 "
"132-8 ",108615014,"ADSX-024-BXC ","OSP Cable Lightpack Core, LXE-Metallic Sheath, AllWave, .35/.25,  24 Fibers ",,"$0.39 "
"132-8 ",108615022,"ADSX-036-BXC ","OSP Cable Lightpack Core, LXE-Metallic Sheath, AllWave, .35/.25,  36 Fibers ",,"$0.49 "
"132-8 ",108615030,"ADSX-048-BXC ","OSP Cable Lightpack Core, LXE-Metallic Sheath, AllWave, .35/.25,  48 Fibers ",,"$0.55 "
"132-8 ",108615048,"ADSX-060-BXC ","OSP Cable Lightpack Core, LXE-Metallic Sheath, AllWave, .35/.25,  60 Fibers ",,"$0.66 "
"132-8 ",108615055,"ADSX-072-BXC ","OSP Cable Lightpack Core, LXE-Metallic Sheath, AllWave, .35/.25,  72 Fibers ",,"$0.78 "
"132-8 ",108615063,"ADSX-096-BXC ","OSP Cable Lightpack Core, LXE-Metallic Sheath, AllWave, .35/.25,  96 Fibers ",,"$0.97 "
"132-8 ",106346471,"3DSX-004-HXM ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Multimode, 3.4/1.0,  4 Fibers ",,"$0.37 "
"132-8 ",106346489,"3DSX-006-HXM ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Multimode, 3.4/1.0,  6 Fibers ",,"$0.44 "
"132-8 ",106346497,"3DSX-008-HXM ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Multimode, 3.4/1.0,  8 Fibers ",,"$0.53 "
"132-8 ",106346513,"3DSX-012-HXM ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Multimode, 3.4/1.0,  12 Fibers ",,"$0.68 "
"132-8 ",106346547,"3DSX-018-HXM ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Multimode, 3.4/1.0,  18 Fibers ",,"$0.91 "
"132-8 ",106346570,"3DSX-024-HXM ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Multimode, 3.4/1.0,  24 Fibers ",,"$1.15 "
"132-8 ",106346638,"3DSX-036-HXM ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Multimode, 3.4/1.0,  36 Fibers ",,"$1.63 "
"132-8 ",106346695,"3DSX-048-HXM ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Multimode, 3.4/1.0,  48 Fibers ",,"$2.09 "
"132-8 ",106346752,"3DSX-060-HXM ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Multimode, 3.4/1.0,  60 Fibers ",,"$2.55 "
"132-8 ",106346810,"3DSX-072-HXM ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Multimode, 3.4/1.0,  72 Fibers ",,"$3.05 "
"132-8 ",106346877,"3DSX-084-HXM ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Multimode, 3.4/1.0,  84 Fibers ",,"$3.57 "
"132-8 ",106346935,"3DSX-096-HXM ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Multimode, 3.4/1.0,  96 Fibers ",,"$4.03 "
"132-8 ",108227398,"7D1X-004-BXD ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Matched Clad, .40/.30, ","4 Fibers ","$0.17 "
"132-8 ",108227406,"7D1X-006-BXD ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Matched Clad, .40/.30,  ","6 Fibers ","$0.19 "
"132-8 ",108227414,"7D1X-008-BXD ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Matched Clad, .40/.30, ","8 Fibers ","$0.20 "
"132-8 ",108227422,"7D1X-012-BXD ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Matched Clad, .40/.30,  ","12 Fibers ","$0.23 "
"132-8 ",108227430,"7D1X-018-BXD ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Matched Clad, .40/.30, 18 Fibers ",,"$0.28 "
"132-8 ",108227448,"7D1X-024-BXD ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Matched Clad, .40/.30,  24 Fibers ",,"$0.33 "
"132-8 ",108577404,"7D1X-030-BXD ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Matched Clad, .40/.30, 30 Fibers ",,"$0.39 "
"132-8 ",108577396,"7D1X-036-BXD ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Matched Clad, .40/.30,  36 Fibers ",,"$0.43 "
"132-8 ",108577388,"7D1X-048-BXD ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Matched Clad, .40/.30, 48 Fibers ",,"$0.51 "
"132-8 ",108227331,"7D1X-004-BXC ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Matched Clad, .35/.25, 4 Fibers ",,"$0.17 "
"132-8 ",108227349,"7D1X-006-BXC ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Matched Clad, .35/.25, 6 Fibers ",,"$0.19 "
"132-8 ",108227356,"7D1X-008-BXC ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Matched Clad, .35/.25, 8 Fibers ",,"$0.21 "
"132-8 ",108227364,"7D1X-012-BXC ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Matched Clad, .35/.25,  12 Fibers ",,"$0.24 "
"132-8 ",108227372,"7D1X-018-BXC ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Matched Clad, .35/.25, 18 Fibers ",,"$0.29 "
"132-8 ",108227380,"7D1X-024-BXC ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Matched Clad, .35/.25,  24 Fibers ",,"$0.34 "
"132-8 ",108577354,"7D1X-030-BXC ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Matched Clad, .35/.25, 30 Fibers ",,"$0.39 "
"132-8 ",108577362,"7D1X-036-BXC ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Matched Clad, .35/.25,  36 Fibers ",,"$0.44 "
"132-8 ",108577370,"7D1X-048-BXC ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Matched Clad, .35/.25, 48 Fibers ",,"$0.51 "
"132-8 ",108474776,"AD1X-004-BXD ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, AllWave, .40/.30, 4 Fibers ",,"$0.17 "
"132-8 ",108403601,"AD1X-006-BXD ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, AllWave, .40/.30, 6 Fibers ",,"$0.19 "
"132-8 ",108474800,"AD1X-008-BXD ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, AllWave, .40/.30, 8 Fibers ",,"$0.20 "
"132-8 ",108403619,"AD1X-012-BXD ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, AllWave, .40/.30, 12 Fibers ",,"$0.23 "
"132-8 ",108403627,"AD1X-018-BXD ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, AllWave, .40/.30, 18 Fibers ",,"$0.28 "
"132-8 ",108403635,"AD1X-024-BXD ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, AllWave, .40/.30,  24 Fibers ",,"$0.33 "
"132-8 ",108403643,"AD1X-036-BXD ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, AllWave, .40/.30, 36 Fibers ",,"$0.43 "
"132-8 ",108403650,"AD1X-048-BXD ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, AllWave, .40/.30,  48 Fibers ",,"$0.51 "
"132-8 ",108474859,"AD1X-004-BXC ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, AllWave, .35/.25, 4 Fibers ",,"$0.17 "
"132-8 ",108474867,"AD1X-006-BXC ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, AllWave, .35/.25,  6 Fibers ",,"$0.19 "
"132-8 ",108474875,"AD1X-008-BXC ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, AllWave, .35/.25, 8 Fibers ",,"$0.21 "
"132-8 ",108474883,"AD1X-012-BXC ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, AllWave, .35/.25,  12 Fibers ",,"$0.24 "
"132-8 ",108474891,"AD1X-018-BXC ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, AllWave, .35/.25, 18 Fibers ",,"$0.29 "
"132-8 ",108474909,"AD1X-024-BXC ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, AllWave, .35/.25,  24 Fibers ",,"$0.34 "
"132-8 ",108763145,"AD1X-036-BXC ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, AllWave, .35/.25, 36 Fibers ",,"$0.44 "
"132-8 ",108763152,"AD1X-048-BXC ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, AllWave, .35/.25, 48 Fibers ",,"$0.51 "
"132-8 ",108227265,"4D1X-004-BXD ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Depressed Clad, .40/.30, 4 Fibers ",,"$0.17 "
"132-8 ",108227273,"4D1X-006-BXD ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Depressed Clad, .40/.30, 6 Fibers ",,"$0.19 "
"132-8 ",108227281,"4D1X-008-BXD ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Depressed Clad, .40/.30,  8 Fibers ",,"$0.20 "
"132-8 ",108227299,"4D1X-012-BXD ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Depressed Clad, .40/.30, 12 Fibers ",,"$0.23 "
"132-8 ",108227307,"4D1X-018-BXD ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Depressed Clad, .40/.30,  18 Fibers ",,"$0.28 "
"132-8 ",108227315,"4D1X-024-BXD ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Depressed Clad, .40/.30, 24 Fibers ",,"$0.33 "
"132-8 ",108227208,"4D1X-004-BXC ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Depressed Clad, .35/.25,  4 Fibers ",,"$0.17 "
"132-8 ",108227216,"4D1X-006-BXC ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Depressed Clad, .35/.25, 6 Fibers ",,"$0.19 "
"132-8 ",108227224,"4D1X-008-BXC ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Depressed Clad, .35/.25, 8 Fibers ",,"$0.21 "
"132-8 ",108227232,"4D1X-012-BXC ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Depressed Clad, .35/.25, 12 Fibers ",,"$0.24 "
"132-8 ",108227240,"4D1X-018-BXC ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Depressed Clad, .35/.25, 18 Fibers ",,"$0.29 "
"132-8 ",108227257,"4D1X-024-BXC ","OSP Cable Lightpack Core, Dielectric Sheath Central Flex OSP Cable, Depressed Clad, .35/.25,  24 Fibers ",,"$0.34 "
"132-8 ",107159485,"7DNX-004-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Matched Clad, .40/.30, 4 Fibers ",,"$0.17 "
"132-8 ",107159493,"7DNX-006-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Matched Clad, .40/.30, 6 Fibers ",,"$0.19 "
"132-8 ",107159501,"7DNX-008-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Matched Clad, .40/.30, 8 Fibers ",,"$0.20 "
"132-8 ",107159527,"7DNX-012-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Matched Clad, .40/.30, 12 Fibers ",,"$0.23 "
"132-8 ",107159550,"7DNX-018-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Matched Clad, .40/.30, 18 Fibers ",,"$0.28 "
"132-8 ",107159584,"7DNX-024-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Matched Clad, .40/.30, 24 Fibers ",,"$0.33 "
"132-8 ",107159618,"7DNX-030-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Matched Clad, .40/.30, 30 Fibers ",,"$0.39 "
"132-8 ",107159642,"7DNX-036-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Matched Clad, .40/.30, 36 Fibers ",,"$0.43 "
"132-8 ",107159709,"7DNX-048-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Matched Clad, .40/.30, 48 Fibers ",,"$0.51 "
"132-8 ",107159766,"7DNX-060-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Matched Clad, .40/.30, 60 Fibers ",,"$0.61 "
"132-8 ",107159824,"7DNX-072-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Matched Clad, .40/.30, 72 Fibers ",,"$0.72 "
"132-8 ",107159881,"7DNX-084-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Matched Clad, .40/.30, 84 Fibers ",,"$0.83 "
"132-8 ",107159949,"7DNX-096-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Matched Clad, .40/.30, 96 Fibers ",,"$0.93 "
"132-8 ",107158941,"7DNX-004-BXC ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Matched Clad, .35/.25, 4 Fibers ",,"$0.17 "
"132-8 ",107158958,"7DNX-006-BXC ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Matched Clad, .35/.25, 6 Fibers ",,"$0.19 "
"132-8 ",107158966,"7DNX-008-BXC ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Matched Clad, .35/.25, 8 Fibers ",,"$0.21 "
"132-8 ",107158990,"7DNX-012-BXC ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Matched Clad, .35/.25, 12 Fibers ",,"$0.24 "
"132-8 ",107159055,"7DNX-018-BXC ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Matched Clad, .35/.25, 18 Fibers ",,"$0.29 "
"132-8 ",107159105,"7DNX-024-BXC ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Matched Clad, .35/.25, 24 Fibers ",,"$0.34 "
"132-8 ",107159139,"7DNX-030-BXC ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Matched Clad, .35/.25, 30 Fibers ",,"$0.39 "
"132-8 ",107159162,"7DNX-036-BXC ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Matched Clad, .35/.25, 36 Fibers ",,"$0.44 "
"132-8 ",107159220,"7DNX-048-BXC ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Matched Clad, .35/.25, 48 Fibers ",,"$0.51 "
"132-8 ",107159287,"7DNX-060-BXC ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Matched Clad, .35/.25, 60 Fibers ",,"$0.62 "
"132-8 ",107159345,"7DNX-072-BXC ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Matched Clad, .35/.25, 72 Fibers ",,"$0.73 "
"132-8 ",107159402,"7DNX-084-BXC ","OSP Cable Lightpack Core, LXE-Die lectric Sheath,  Matched Clad, .35/.25, 84 Fibers ",,"$0.84 "
"132-8 ",107159477,"7DNX-096-BXC ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Matched Clad, .35/.25, 96 Fibers ",,"$0.94 "
"132-8 ",105929285,"4DNX-004-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Depressed Clad, .40/.30, 4 Fibers ",,"$0.17 "
"132-8 ",105929293,"4DNX-006-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Depressed Clad, .40/.30, 6 Fibers ",,"$0.19 "
"132-8 ",105929301,"4DNX-008-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Depressed Clad, .40/.30, 8 Fibers ",,"$0.20 "
"132-8 ",105929327,"4DNX-012-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Depressed Clad, .40/.30, 12 Fibers ",,"$0.23 "
"132-8 ",105929350,"4DNX-018-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Depressed Clad, .40/.30, 18 Fibers ",,"$0.28 "
"132-8 ",105929384,"4DNX-024-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Depressed Clad, .40/.30, 24 Fibers ",,"$0.33 "
"132-8 ",105929418,"4DNX-030-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath, Depressed Clad, .40/.30, 30 Fibers ",,"$0.39 "
"132-8 ",105929442,"4DNX-036-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Depressed Clad, .40/.30, 36 Fibers ",,"$0.43 "
"132-8 ",105929509,"4DNX-048-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Depressed Clad, .40/.30, 48 Fibers ",,"$0.51 "
"132-8 ",105929566,"4DNX-060-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Depressed Clad, .40/.30, 60 Fibers ",,"$0.61 "
"132-8 ",105929624,"4DNX-072-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Depressed Clad, .40/.30,  72 Fibers ",,"$0.72 "
"132-8 ",105929681,"4DNX-084-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Depressed Clad, .40/.30, 84 Fibers ",,"$0.83 "
"132-8 ",105929749,"4DNX-096-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Depressed Clad, .40/.30,  96 Fibers ",,"$0.93 "
"132-8 ",105928816,"4DNX-004-BXC ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Depressed Clad, .35/.25, 4 Fibers ",,"$0.17 "
"132-8 ",105928824,"4DNX-006-BXC ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Depressed Clad, .35/.25,  6 Fibers ",,"$0.19 "
"132-8 ",105928832,"4DNX-008-BXC ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Depressed Clad, .35/.25, 8 Fibers ",,"$0.21 "
"132-8 ",105928857,"4DNX-012-BXC ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Depressed Clad, .35/.25,  12 Fibers ",,"$0.24 "
"132-8 ",105928881,"4DNX-018-BXC ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Depressed Clad, .35/.25, 18 Fibers ",,"$0.29 "
"132-8 ",105928915,"4DNX-024-BXC ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Depressed Clad, .35/.25,  24 Fibers ",,"$0.34 "
"132-8 ",105928949,"4DNX-030-BXC ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Depressed Clad, .35/.25, 30 Fibers ",,"$0.39 "
"132-8 ",105928972,"4DNX-036-BXC ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Depressed Clad, .35/.25,  36 Fibers ",,"$0.44 "
"132-8 ",105929038,"4DNX-048-BXC ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Depressed Clad, .35/.25, 48 Fibers ",,"$0.51 "
"132-8 ",105929095,"4DNX-060-BXC ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Depressed Clad, .35/.25,  60 Fibers ",,"$0.62 "
"132-8 ",105929152,"4DNX-072-BXC ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Depressed Clad, .35/.25, 72 Fibers ",,"$0.73 "
"132-8 ",105929210,"4DNX-084-BXC ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Depressed Clad, .35/.25,  84 Fibers ",,"$0.84 "
"132-8 ",105929277,"4DNX-096-BXC ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  Depressed Clad, .35/.25, 96 Fibers ",,"$0.94 "
"132-8 ",108397415,"ADNX-006-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  AllWave , .40/.30,  6 Fibers ",,"$0.19 "
"132-8 ",108397423,"ADNX-012-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  AllWave, .40/.30, 12 Fibers ",,"$0.23 "
"132-8 ",108397431,"ADNX-018-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  AllWave, .40/.30, 18 Fibers ",,"$0.28 "
"132-8 ",108397449,"ADNX-024-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  AllWave, .40/.30, 24 Fibers ",,"$0.33 "
"132-8 ",108397456,"ADNX-036-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  AllWave, .40/.30, 36 Fibers ",,"$0.43 "
"132-8 ",108397464,"ADNX-048-BXD ","OSP Cable Lightpack Core, LXE-Dielectric Sheath,  AllWave, .40/.30, 48 Fibers ",,"$0.51 "
